,Message,Target
3978,"if i buy the petit financiers under the guise of a gift for someone else, maybe then i won`t feel guilty about eating them.",1
3979," ah, I see now. Cool dude",0
3980,   But  is right: This is like the Cape Breton coal mines but ++. No lessons learned.,0
3981, Bihar  Jharkhand for nice try filling police vacancie,0
3982,learning how to use twitter,0
3983,9:30pm and this grandma is going to sleep.  20ish Mother`s Day reservations tomorrow...,-1
3984, LOL! I do splurge on chocolate now and then.  And I plan on splurging a little tomorrow!,1
3985,"we need to have a haters ball today like on dave chappelle,,,,, man I miss those days on comedy central the new episodes",1
3986,LOL. THX WHIT!!!,1
3987,drying my hair,0
3988, what?really? That sucks  http://myloc.me/20Yy,0
3989,i`m yours.  hahahaha jason mraz <3 lol,-1
3990,We don%27t spam him in any way,1
3991,waiting for hubby...wake up!!  had entirely too much fun wit tha seester last night,0
3992,http://tinyurl.com/c8nlzh - forgot how much I like this song,0
3993,is having fun with the traditional family dinner party for Mother`s Day...,1
3994,"**** im suppose to leave in 10 minutes, im naked, hair wet and no make up. Im going to look interesting today",1
3995, mega burguer was my lunch yesterday,0
3996," many! mine included. ahem. shld have known better back then, wldn`t have missed so many opportunities haha",1
3997, Thank you so much  Miss you toooo!,1
3998,The Telegraph published today an article entitled French envoy bets on former colony - Bonjour,0
3999,Last quiz of the week. Now back to the grind,-1
4000,Swapan Dasgupta on why must assess on the basis of national self-interest. ,0
4001,in San Jose.   having good time w/ bros.  Also helped dad edit next  Holy Land brochure. wish I could go!,-1
4002,The underwire in my bra is sticking out and poking me in the armpit,0
4003,Awesome! makes a good nurse maid,1
4004, Yay! I dont have one  lol All of my clothes go in draws... I dont have many and I need a place for my high heel shoes,0
4005,"exhausted, sore and sunburnt. but I`m really happy",0
4006, thanks,1
4007,Last Friday of Highschool...that`s intense! One more test to go...economics. Ewww man!,1
4008,Ok. Time to nodd off its gonna be a long day tomorrow. Saying goodbye to my car for good,0
4009,"Hey, hey, happy mother`s day!  http://plurk.com/p/svwii",0
4010,"  Hey, I need a car too. I`ll dm you my address.",-1
4011,My hairstylist left the salon without telling me where she was going.   ****!,1
4012,At Balagarh in the dying art of ,0
4013,It`s raining and I`m outside without an umbrella.,0
4014,Enjoying the cool breeze at the beach. It helps me relax and unwind.,1
4015,www.youtube.com/user/sammyandchellishow          videos will be up soon,1
4016,"Almost made it out of the Apple Store with my MBP, but they didn`t have the replacement fan in-stock.",0
4017, I don`t even look at their fabric unless I need polar fleece.   It`s worth the extra $ to go to Needle and Thread.,0
4018,Thanks for the recent follow Happy to connect happy  have a great Thursday..32,1
4019,Having a lazy bank holiday monday,1
4020, make it full girl 120%,0
4021, music-habits - I`ll join your study,-1
4022, presumably MLAs' support list,0
4023,Sad day in the office. Glad it`s Friday. Like to get away from this for a while. Poor co-worker just lost her son.,0
4024, i think i am going to do lennys.. i dont know! ahh! lol i hate making decsions!,0
4025,:^) hello ,-1
4026,Crap. Hailie won't be there. She has a school game and won't make it to Middleburg in time unhappy ,-1
4027,We bought a 523 litre fridge. I am applying for cold storage license in Bhayander West :D,1
4028," lol good..glad to hear it! I was totally paranoid when i bit of hair touched my ear or cheek, was mad! Ha! How`s you?",1
4029,Talking to amber... showtime baby,-1
4030,"Wishing I was going to UP tonight, but it will have to wait until tomorrow.",0
4031,"Okay so yesterday was good went food shopping, cooked some chicken tacos and bakes some cookies!!!  Now I am back at work.",0
4032,stood on my curlers and burnt myself  then burnt my hand when i picked them up..,1
4033, A little tired but gland its bank holiday here so i can have a lie in,1
4034,Have a golf ball sized swelling on my ankle and it`s turned black and blue.,1
4035,Sheesh my meds make me feel like I`m at the bottom of the ocean...and I have to go back to work today  Be sad with me...,-1
4036, idk... maybe...,0
4037,_Vinson no need to worry. I`ll be by your side,1
4038,Enough! says Supreme Court and ends 38yr legal battle over project.  ,0
4039, Thanks man  glad u liked it,1
4040, http://twitpic.com/4wh4d - so cute ii love this,0
4041,sooo 5 days till I take off  sun and sea u`re waiting for meeee can`t say if i can get all my stuff packed up in time.. <3 Guadeloupe <3,1
4042,Floor test for on Saturday. ,0
4043,"Getting ready for school, good mood already",0
4044,Why you could miss your flight out of Bangalore ,0
4045," I agree, it truly is the coolest/best thing I do everyday. I definitely wouldn`t trade it for anything. Dads FTW!",1
4046,"oh noes, my puma hoodie is coming apart  i love this thing!",0
4047,thanks for the recent follow.4,1
4048,pake 3 unhappy ,-1
4049,Damn it isn't available here unhappy  ,-1
4050,_ aww thats too bad you lost it though,-1
4051, thanks  great day for it.,-1
4052,"Calling it a 'night' abt an hour early.  All brain activity will be prorogued until further notice.  Happy journeying, everyone!  x",0
4053, that`s a good sentence,0
4054,After break with Russia,0
4055,I had all and then most of you,1
4056, aww. me too  annoying!!! :|,1
4057,has bronchitis and is on 3 prescriptions. No fun at all. Had to miss two days in a row of work.,1
4058,says my new layout is so cute x) see the cuties ? hahahah  http://plurk.com/p/suqp6,0
4059,"_ville  yay green!  It certainly makes all the rain worth it.  And it`s nice and cozy being indoors, knitting",0
4060,I`m going to be without a computer for a few days,-1
4061," Hey, u like FOB 2! Follow me, luv 2 talk more, looking 4 frineds + followers!  ~Ellen~",0
4062, The link didn`t work.,-1
4063, that you got to see your bubb,-1
4064,going to miss springwatch tonight  going to have to make do with my own garden!,1
4065,Don`t you just hate when you are craving something to eat and then you go get it and end up DISAPPOINTED? Ugh.....,-1
4066," loving the shoes perez, looking fine as always  oh,and lady gaga, what can I say. Outstanding!",1
4067,  i am defiantly watching it. I was at work  when you were streaming and had to leave.,-1
4068,Good morning twitter'ers',-1
4069,Of course it rains five minutes after i finish watering the flowers. It took me half an hour to water all of them too.,-1
4070,i miss you too unhappy ,-1
4071,Superstar thanks so much for the kind words! Look forward to seeing you soon buddy smile.3,1
4072,Its hard to see your best friend with another girl happy,1
4073,Working late with only The House of Love for company. Just what I want to be doing on a summer evening when I should be out with people,0
4074,To all my beautiful followers  check me out on YouTube maybe? Www.YouTube.com/user/theboomtube thnx loads,0
4075,just came back from the mall,0
4076,_witty  yes france/belgium was good  carnt belive how much traffic we hit on the way back,0
4077,i got baby g wach its zi same as the 1 lady gaga wears in eh eh film clip but in pink!! I LOVE YOU KAY thanks a heap  i win olivia,1
4078,Yeah! My sight reading was pretty good in high school,-1
4079,Good Morning everyone!  Have a great Monday!  Thanks for following!,-1
4080,At subway. Not feeling good,0
4081, http://twitpic.com/67swx - i wish i was calling you but i can`t from Malta,-1
4082,When commandos get homesick,0
4083,The one on the left? I couldn't see it unhappy ,-1
4084, me too Tatiiiii!!!,1
4085,4 days of a whole lot of nothing...,0
4086, Isn`t that hilarious? Hope you saw the Crosby is a douche shirt I picked up and wore bc of it.,1
4087,"As a reward for getting so much done yesterday, I`m playing World of Warcraft today. Yay!",0
4088,_B  thank goodness!!,0
4089,Another boring meeting to attend,1
4090," Thanks! Hope you find a job soon!...OH, almost forgot: I landed a role in an indie flick!  My first audition ever lol.",1
4091,"i got my period, and i`m not pregnant",0
4092,I prefer it to sharm - enjoy it happy  Gouna 20km away is also quite nice - honestly anywhere away from crazy cairo is,1
4093, I just thought I would tell you that you have..really REALLY pretty eyes.,0
4094," I hate you , Fleetwood is my favorite band...I`m so jealous  ok I still love you haha",1
4095,right anyone know what episode of Bones is showing on sky2 tonight at 9pm - programme synopsis is not available on my box,1
4096,its funny. i`m kinda sad on my last day,-1
4097, yayy  you`ll can help me im doing my english homeworks which i had to do during the holidays >.<,0
4098,Again as I said I do see your concerns. But I assure you sir that Hinduism will stay Dharma and will no,1
4099, whaaaat?! New section to La Cantera?? That has #UrbanOutfitters?! OH MAN I`m stoked to get back to Texas,1
4100,http://twitpic.com/4jacy - the lovelies ms  rane & i,0
4101,Thanks for the recent follow Happy to connect happy  have a great Thursday. Want this,1
4102,Scientists build case for against bites,0
4103,True! Khilado kuch unhappy ,-1
4104, ton iPod est mort? Dur... Prends un iPhone,1
4105,thanks do the invite though,1
4106,PLAYMFS: need moodbooster juseyo unhappy  jily_jelly,-1
4107,So right! Sir Rob loves to torture us unhappy ,-1
4108,This month was a bad month to try and get an advert together for Kobold Quarterly,0
4109, wish I was there wit you. Some other friend of mine r down there as well.  This weekend I`ll be working,0
4110,Good show by pales next to 329% jump in imports. ,0
4111,I'll be as strong as I can but it's hard unhappy  xxx,-1
4112,Been Mother Day shopping....wow...big thanks to my sister for coming with me. Sorry about getting you drunk though,0
4113,is Level 58  http://plurk.com/p/stvri,0
4114,"28deg C in here, all this tech in my room does have the major downside of a lot of heat, doesn`t help its hot outside 2",0
4115,"bored, everyone has a social life except me, and i`m babysitting my brothers tonight til 10 and i dunno if ill be allowed out after that",0
4116," kinda, my housemates were a bit frantic as I appeared to have every fork we own hiding in my room, need to revise now",1
4117,NOT a good day. Sigh,0
4118, Morning Paul  How are you?,0
4119,Had to play one more and share the vibe of this song. Something about it jus` brings out the feel good.   Ta... ? http://blip.fm/~5jh0u,1
4120, I was just at Sky Harbor on Friday.    How are you?,-1
4121,I had an amazing night with my friends!!!  now I am losing my voice!,1
4122,Pushing 86,0
4123, Laughing at my 'ah ha' moment. Off to get some coffee.,-1
4124, well that propels people to change direction. No point wasting your days on something you lost the passion for.,0
4125,  I`m trying to get myself moving this morning!,1
4126, yes I am....I have r more hours to go,0
4127, Shop smart.  Shop S Mart.,-1
4128,_j9  look at you!!! Chatting with the stars!!! WTG,-1
4129,Supreme Court says final hearing of disputes case from July 11.,0
4130, mmm hmmm and big big bro too! I have a crush on David Knight.,1
4131," sniff sniff  take care ravels! Hopefully we`ll be chatting again soon. In the mean time, I`ll HELLA miss you.",1
4132,0,0
4133, oh such faith.......YOU'LL SEE........i tell you........YOOOOUUUUU'LLLL SSSSSSEEEEEEEE!,1
4134, Anne! happy,1
4135, visit si fr joemar dito bataan (frm camiguin) & sum of my ofcmates& i are supposed to meet him this saturday  can`t luwas,1
4136,Super unhappy ,-1
4137,alice doesn`t know what to wear to the cinema  <3,-1
4138, i miss you,0
4139,Ailes sure knew how to make a great network!  Fox is going downhill wi ,-1
4140,My room is too hot to sleep in.,0
4141,"I meant to say that I have created my profile on twitter lol, I will begin twittering today  Thanx 4 all who showed up to Jay Bday Bash !",0
4142," good. yeah i am fine thanks. just dreading history tomorrow, not in the mood for hyperactive 20 year olds lmao",0
4143,little miss ugly,-1
4144,Btw; happy mothers day! This week its all about my momma; mothersday dinnner-birthday dinner-surprise bday party,-1
