,Message,Target
3484, Good morning buddy,0
3485,TweetDeck is acting really strange! Hum........ reinstall maybe. Update on the horizon? Or is it just another Adobe memory leak,0
3486, .. Eh .. have u never heard of Belfast..? Where like EVERYONE loves you!?!,0
3487, thank you so much,1
3488,LOL Was it nice today? because I totally just woke up and wasted my day  Working on a few things for this youtube project I`m in! w00t!,1
3489, ahhh I`m drinking some too!! And bride wars is really good,1
3490, tooth fairy is coming to ur house tonight.,0
3491,My Head Feels Like It`s Going To Explode,0
3492,  im not happy im emailin a complaint! haha il hav 2listen again on sunday,1
3493,_j_davies Maybe it`s time for Judith to step up to the plate then,0
3494,Happy mothers day mom  ?,1
3495,"I am craving Burrito Boys - Large halibut, with everything on it, no jalepenos, 1 line hot sauce. Can anybody hook me up?",1
3496, the next best thing other than being bored is being bored and being able to share it with people on twitter....,1
3497, check this out: http://tinyurl.com/d44lra,1
3498, a telecom giant is born,1
3499,Great! You're welcome Josh happy  ^Adam,1
3500,Playoffs rematch complete!  Feels good going to worlds again :D,1
3501, hey,0
3502,Memories,0
3503,Happy Mother`s Day!,1
3504,your an inspiration to everyone Miss Jones happy,1
3505," Woman!!  hope you have a relaxing monday as I have, cu later on this sunny monday ",0
3506,"fear crept in but it`s already been dismissed. now let me do this thing right, coz this time the feelings are there and it`s so different",1
3507,Ignorance and shape Indians' attitude towards ,1
3508, oii oiii  hope the run goes/went well (whenever you get this message!) love youuuuu ?,1
3509,Happy Mother`s Day! It`s gonna be an awesome and blessed day! Getting ready for bed... for a beautiful and sunny Sunday...,0
3510, oh how i wish you would get her to sign something then send it to me or let me call you when you meet or something,0
3511, which is good for him happy,1
3512,Oh my!...It`s raining...I don`t bring with me my umbrella..   baha na naman ngayun...for sure..,0
3513,_bear i like you,0
3514," Penguins win in OT, probably why you were busy.  One more game to win.",1
3515,took a nap at the beach...,1
3516,Thanks for the recent follow Happy to connect happy  have a great Thursday.  Want this,1
3517,**** it`s warm. Want to stay out the back garden to protect the doggie from the bastards next door.,0
3518,There is no barometer for patriotism,0
3519,Today is not lost,0
3520,"Lunching and bike riding around the village today with Lulu. Love my new bike, just wish I didn`t have to lock it up all the time",1
3521,"grrrr, cant even enjoy this b-e-a-utiful day! have to finish that -damned essay for philosophy",1
3522, wants CISF presence,1
3523, don`t think i can take a needle. watched a horribly gory short film on drugs a few months ago. i`m scarred for life.,0
3524,we were classmates for alvarez but i don't really see you around school anymore unhappy ,0
3525,I want a new phone  I`ve seen too much cellphone commercials (,1
3526,excited to jam + and auditions,1
3527,bruxels - 12:02 at home... really tired... end the song,0
3528,Is feeling surprisingly fresh after a 12hr bender,0
3529,  Thanks for the FF  I think I should start doing these too,1
3530,"Watching water boy  about to grub on some carnisada. Yum,Yum!!",0
3531,**** neighbors are slamming the door as a hobby. Good thing the middle class is dying and Ill rent forever!,0
3532,More kid/parent friendly spaces like this please.,1
3533, orders sale of slice. ,1
3534, says Prasun Chaudhuri. ,0
3535,Someone in UNITED STATES liked Jelly Blocks http://tinyurl.com/dgpr7q,1
3536," I wish I would have called you. but unfortunatly, call the US from Scotland is a bit expensive  Gutted! <3",0
3537," oh my gosh!!! Tomorrow AS WELL!!!????!!!?!?!? God you`re lucky, I might have to put it off for yet ANOTHER week",0
3538, Thankfully that face only shows up for photoshoots,1
3539,Spending quality time with my family! God knows I need this right now...,1
3540, Tofurky.... You owe me a new keyboard now!,0
3541,Veronice and Jughead! happy.1,0
3542,just been playin out i am all itchy now  it was fun,1
3543,I should never draw again unhappy ,0
3544,Draupadi and campuses in erupt,0
3545, and mixing folklore with history.   ,1
3546, that is never good especially on a friday night,1
3547, thanks colin hearing that bad knee Imor not il crawl over the finish line  your a wee star,1
3548, thnx a lot for the recommendation dude,0
3549, You should get tickets Scotland told! They aren`t selling tickets for ANY of your scottish dates yet!,1
3550,"http://twitpic.com/4w3zh - My son, Finley.",1
3551,This is how much hair falls off everytime I shower. It`s more sad than disgusting  http://yfrog.com/6p190aj,0
3552,_S I know McFly gonna be in Brazil  Say them hello!!!...I wanna be there,0
3553, what are you? flavor of the day?,0
3554,not feeling too great today,0
3555,"It`s 20:50 hs and i`m still at the office...really tired,wanna go home!",1
3556,Bengal looks at ways to change classification of to bypass order. ,1
3557,"I wanna go, I wanna go!!!! but I can`t",1
3558,I learned that people are very greedy when it comes to freebies.I left toys out for freecyclers and one person tried to take it all.,1
3559,Aaaaahhhh.... Friday!!!! but.......     Funeral at 5,0
3560,watching the notebook,1
3561,EFF THAT NOISE!,0
3562,"Birthday was awesome!On video:my daughter opening last gift screaming in joy, 'My  Birthday Wish Came True !!'couldn`t have been better.",1
3563,Just passed the exit to Baltimore.,0
3564,it says not in stock,0
3565,Now I`m following you Ah Ha! Love your laff,0
3566, Heyy my teddy bear says i look very pretty and that Blake is to,1
3567,at work doing website stuff with a slight fever and tiny headache,0
3568,Come volunteer at The Abbeydale Picture House! Next Wednesday...,0
3569, have a great Thursday! Looking forward to reading your tweets happy   Want this,1
3570," lol i don`t get enough cause my dad won`t let me, he keeps waking me up",1
3571,My Spanish = ****,0
3572,Only a month left of high school! Thank God. I am ready for summer,1
3573," Possibly, yes.",0
3574,Movin into the Big Room,0
3575, Don`t try too hard. You`ll draw a blank.,0
3576,_b_rockin hey it`s Julia. On twitter. Don`t faint. I`m trying to get it to send to my phone,0
3577, I am trying but I can`t place it....sorry!!!,0
3578,sooo.... Hot in here hufff.....,0
3579,i really really need them right now unhappy ,0
3580,The random article generator on Wikipedia led me to: http://bit.ly/EMtcw which I remember playing before. I never got past the 1st level,0
3581, strategy,1
3582, you didnt send me the text,0
3583,School then football then with alecceeee,0
3584," Wow, that is great!! I`ll do that!  Sorry for the misunderstanding! And see you soon! Going to Orlando in two days!! )",0
3585," thank you! i was just playing that a moment ago, actually! a very different, even more chill version.  *spooky*! haha.",1
3586, who took to social media complaining of bad food,0
3587,@_MeesLovesYou_ Grounded from the computer... sucks for you.,1
3588, thanks,1
3589,family are home doesnt seem like they missed me at all tbh,0
3590,This is great happy,1
3591,Maaaaaaaaajor headache. It`s so gloomy outside!  Just gonna lounge today. Whoopiiiiii.,0
3592, OMG YAYA!!! we put you #5 please not the end of the year,0
3593,#frenchieb-day #frenchieb-day #frenchieb-day #frenchieb-day #frenchieb-day #frenchieb-day #frenchieb-day #frenchieb-day #frenchieb-day,0
3594, Uh?Your US iTMS credit is loaded by your friend?That`s really nice  I wonder when any of my friends do the same for me.Hahaha.,0
3595,_Henrie hahaha. you make me laugh.,1
3596,_43 HAHHAHAH that really made me laugh out loudd! ahahahahahahahahah your fuunny!!,1
3597, WOOHOOO very cool see I knew u would get to see her,1
3598, grrrrrrrrrrrrrrrrrrrrrrrr,1
3599,Generation to generation,1
3600,  I`m so sorry .. ya gotta let me know! I`ve been booked all week!,0
3601,slight buzy kasi besh unhappy  ,0
3602, that`s odd as it`s on my lap  maybe that`s your cat O: s:,0
3603, I never 4get bout u .. Your my boyfriend #2... whom I lovesssss down .. Let`s chill this week,0
3604," WOW, I can`t believe u reached the Facebook limit for # of friends! Crazy!!",0
3605, I know  but this sub is sooooo good,0
3606,"School is going to be absolutely horrible today. Peace out, `09",0
3607, it because your handwriting isnt on any of them. and everyone is making fun of me because im sitting by myseld in the lrc,1
3608,I`m not feeling this weather today where is the  Sun @,0
3609,Govt to go after militants with 'utmost harshness',0
3610,Exhausted but happy  supercool gig at Love amazing crowd amazing club so happy to be there! Now off to sleep for a few hours,0
3611, dunno if i`ll see you,1
3612,I`m extremely hungry.... and the only thing I have in my house is Soup...  I don`t like soup... *pouts*,0
3613,1-Pendulum = awesome! 2-Goodbyes suck  3-Shut up plz. 4-Toy Story 3!!  5-JB 3D MOVIE 2MORO! 6-I`m tired. 7-Aaaand I`m out.,1
3614,i give uppp a hour of tryin to tlk to   i love him but my minutesss lol,1
3615,got an awesome hair cut todayyyy  it looks so hottt haha doing homework,0
3616,has bronchitis and is on 3 prescriptions. No fun at all. Had to miss two days in a row of work.,1
3617,Fed up today        No-one`s available for comment,1
3618,"oooooh!  this guy is so amazing, he`s so cute, and he sent me a photo!  and no...i can`t show",1
3619," I`m talking bout everyone in general, no one wants to play with me",0
3620,I`m soooo sleepy  but I`m not a home just yet,1
3621," no he sabido nada de ti, this is making me a bit sad I must say!",0
3622,I`m dreading hearing even worse news tonight,0
3623, awww such a sweetie. hope your mom has a wonderful mother`s day too,1
3624,May the 4th be with you,0
3625, 1720 HA. except omg amy bb I have to give my loaner laptop back today so I may be without one for up to a month,1
3626,Laina has her recital tonight. Not going but going to the second one tomorrow. Home all alone,0
3627, Good luck tonight! Canadas east coast is watching,1
3628, do you have an england saynow number? Because i cant call the us one,0
3629,There we go... apparently I wasn`t properly setting the DateTime from a Twitter response before.  Need a test for that!,1
3630,Man it`s two o clock 2 more hrs till I have to be at work,1
3631,oh my god not laurie penny unhappy ,0
3632,44 days of extreme That's the prediction for ,0
3633,If school has taught us anything,0
3634,my heart unhappy  ,0
3635,Def isn`t. I don`t even feel like me without a pic next to my tweet.,1
3636,Happy Mothers Day. Havent got mom a present yet? Print off an Amazon Gift Card for her!  http://snipurl.com/hq0n1,1
3637,"SYTYCD:  I wished they kept the 17 y.o. kid...  he would have been good eye candy on the show, and he was really good...  can`t wait...",1
3638, alreet chap! Have an awesome time! N congrats on it recent results!,1
3639,cannot believe someone smashed my car window and stole my laptop  they obviously dont have a mum!!!,1
3640,"aw & I really miss Alice & Charlotte tonight  Dunno why though, hey are both spoons ;)",0
3641,From panchayat to Parliament seems to be boss Amit Shah's goal. ,0
3642,Watching the fight video.  Still shots of me breaking his nose to come soon.  Austin D. has some pretty good commentary.,0
3643, im looking forward to just getting past this chapter!so annoyin when i have so much that i wanna do and i cant get to it,1
3644, I`m looking forward too see and hear you in Norway!! Live fast!,1
3645, wow five years? Congrats,1
3646,Who wants me to spoil the ending for them?,0
3647,Supreme Court rejects age plea to skip jail. ,1
3648,chillin bored drinking a margarita. txt me,1
3649,_Tempter Blog de uns colegas meus de BH,0
3650,India's Supreme Court shuts highway booze hatch. ,1
3651, Oh It was marathon ****? mahasha,0
3652,_primaDONNA lucky.. where do you live? im in vegas and it never rains here...,0
