,Message,Target
1484, Sanjiv Goenka tells ,1
1485,Good morning every one,1
1486,Koalas are dying of thirst  and it's all because of us unhappy  .6,0
1487,are dying of thirst  and it's all because of us unhappy   .1,0
1488, delivering the Conservative message of strong  stable leadership. happy,1
1489, honesty hug for bottom rung -- while mystery persists over missing taxpayers. ,1
1490,Im just having one of those days where instant message like,0
1491,New experiences and exciting times ahead in second innings ,0
1492, I'm aborting mission now have a nice day though x ,0
1493, coming soon to a screen near you.,1
1494,I'm scared unhappy  I mean. Why the heck did I decide to do laundry at 7:30 pm? What is wrong with me. Did I mention how dark it is. FML,0
1495,Cpl Swallows just gone over the house. Heard them whilst flying my drone.. happy,1
1496,But,1
1497,How notes are entering system via Calcutta business district. ,1
1498, oh no unhappy  Could you please tell me a little more about your issue? Im following if youd prefer to DM. Amanda,0
1499,That would be a great trick happy.4,1
1500,Ooh,1
1501,i miss you too unhappy ,0
1502,these nosebleeds are getting outta hands unhappy ,0
1503,YG should have sent them to MCD. I want to see them holding the trophy unhappy  anyways .8,0
1504,Goodevening happy,1
1505,India may make it illegal for social messaging platforms to share personal data. ,1
1506,Chin up Leo crying  ,0
1507,3. That's a lot cheaper and easier than make your own. My schematic needs special cables that doesn't come easy. unhappy ,0
1508, model for Modi,1
1509,wowwow these are all so cute unhappy  i wantt ,0
1510,for being top High Value Members this week happy,1
1511,i cant deathmatch you piss off unhappy ,0
1512,Does anybody know if the Rand's likely to fall against the dollar? I got some money  I need to change into R but it keeps getting stronger unhappy ,0
1513,Andy unhappy  ,0
1514,Nothing could be better happy.1,1
1515,Daddy dearest,1
1516, and more. Also in epaper. .41,0
1517,Thanks for the recent follow Happy to connect happy  have a great Thursday. Want this,1
1518,Mom who lost teen kids in fire same%2c old%2c boring shit as are let off lightly,1
1519,thanks happy,1
1520,slight buzy kasi besh unhappy  .1,0
1521,Supreme Court grants bail to scam accused estranged wife of former Union minister Matang Sinh.,1
1522,amazing work :D,1
1523,Joo okay happy,1
1524,Hellooo happy  Xbox adHatter (XboxMadHatter).1,1
1525, and more. Also in epaper. .4,0
1526,I'm job searching and got none so:(ButHedonism i got in abundance,0
1527,How is playing in DU colleges. ,1
1528,Should have had Farnell Fursday isn%27t it happy  all meet up at Tax and Pounds happy,1
1529,I dedicate this song to,1
1530, and more. Also in epaper. .31,0
1531,700 personnel) of paramilitary forces in Haryana,1
1532, a dying language,1
1533,I think I'm going to check out Even though I hear it's not as good as UE4 I believe it might be cool to tr,1
1534,  has it all,1
1535,Happy belated birthday :)Another duet of you and Amaal is much needed,1
1536, Hindi-belt party. ,1
1537,Currently standing outside the shard with a bag full of empty bottles because I came to work with tom today happy,1
1538,India still keen to buy Westinghouse reactors despite Toshiba meltdown ,1
1539,It's 2017. making law to ban And MHA is sitting on draft. ,1
1540, try the front door,1
1541,The effect: a batsman gets booed for scoring a century. ,1
1542,thanks for the recent follow. Much appreciated happy  Want this?,1
1543,I feel like the 'only environments disable people' argument actually excludes many disabled people ,0
1544,i miss them unhappy ,0
1545,Thanks for the recent follow Happy to connect happy  have a great Thursday..25,1
1546,Navjot Singh Sidhu sworn in as a cabinet minister of govt,1
1547,Ram Guha on what he finds outstanding about Shivshankar Menon's book Choices. ,0
1548,Envoys  worry over India and taxing sanitary napkins,1
1549, cannot be stopped from using in other schemes like opening of bank accounts,1
1550,polls 2017: Polling for first phase begins,0
1551,Yes.1,1
1552,UPDATE: British police arrest seven in probe into attack on ,1
1553,FLASH: After Supreme Court's order,1
1554, class hall missions and heroic dungeons surprised  :D,1
1555,(leads/trends) 26/117: BJP/SAD: 3,0
1556, nephews held in question-paper scam. ,1
1557, l  Uttar Pradesh (leads/trends) 373/403 264 70 27 Others 12 ,1
1558,- Thank you tons.1,0
1559, dismissed from service after inquiry.,1
1560,I should never draw again unhappy ,0
1561, but surges to runner-up slot. ,1
1562,Thanks for the recent follow Happy to connect happy  have a great Thursday. Want this ?,1
1563,friendly fire to wings tour unhappy ,0
1564,Sharad wants Gujarat CM arrested for trying to push making meat a communal issue.  ,0
1565, I released a new video about game genres.RTs are super appreciated happy,1
1566,Nice,1
1567,157 days to go happy,1
1568,It was a captain's knock,1
1569,SC to frame issues on Mar30 regarding triple nikah halala and in for its consideration.1/2 ,1
1570,It was a new mother who challenged change in date for exchanging notes. ,0
1571,hey.1,1
1572,My knee is similar colour to leny Henry's unhappy ,0
1573, or SHIT for short :)*Thanks to my friend maddy over at,1
1574,Goals of 2017: Become apart of with and Lose 50 LBSStart Youtube happy,1
1575, 30 likes?} hehe,1
1576, stakes claim to form government in Tamil Nadu,1
1577,i feel so sick today unhappy ,0
1578, but I liked seeing her posts and love her wri ,0
1579,Please,1
1580, bungalows razed. ,1
1581,Sir Ash Ketchum and Princess May. happy,1
1582,I write fiction. Some PR knob who writes sentence fragments on an iPad next to the Shoreditch House piss off,1
1583,ready for 420 happy,1
1584,After 15 years,1
1585, Sultanpur  Bahraich,1
1586,Thank you roshhh  i miss you and everyone too.  love youuu more ,0
1587,I wish but I can't sad ,0
1588,Having lost Kerala bypoll,1
1589, rocks. next question - where is my astro unhappy  ? ,0
1590,my contribution to ( posted on my tumblr a while ago crying with joy  ),1
1591,can just see the edge creeping in unhappy  ,0
1592,Definitely my arms unhappy  .4,0
1593,Piyush Srivastava looks at the stunning victory in ,0
1594,Naila Raheem is now following me on Twitter!,1
1595,I want a spoons but I cant go unhappy  honestly feels like a messy break up unhappy ,0
1596, didn't even get an easter egg this year! unhappy  xx,0
1597,a couple more unhappy  ,0
1598,I miss Rockys posts unhappy  ,0
1599,In today,1
1600,eases to 3.17 per cent in January from 3.41 per cent in December.,1
1601,Ruby was rehomed for times before she was for months old  now loves her forever home. Pls always consider rescue when,1
1602,aando uandhappy  i googled it the other day to read the meandu agaiand and it said it was a hoax,0
1603,It's too nice outside to be stuck in school all day unhappy ,0
1604,000 in villages are taught to Google designs,1
1605,This picture makes me sad unhappy  ,0
1606,baby unhappy  ,0
1607,sounds like a lot of fun :D I like it,1
1608,Voting pattern shows cofounder,1
1609,AIADMK expels after Supreme Court ruling knocks out of CM race. .1,1
1610,i think instant message meant to stay single and fix people's relationships my entire life smile,1
1611,I'll keep you awake happy,1
1612, it's just got 3 years longer unhappy   ,0
1613,Veteran leader and party spokesperson joins camp.,1
1614,Thanks for sharing my iris photo. I really appreciate it smile.1,1
1615,you're got to disappear half way too? unhappy  everybody want to being lazy eue,0
1616,Pak court sentences to death for spying. ,1
1617, take it home to...well,1
1618,Go to Five Below. You can get a decent protective case that's cute for 5 bucks happy  it's where I got mi,1
1619,C'mon Tweeps,1
1620,thanks a lot,1
1621,The 'control' part in has to go,1
1622, Modi criticised,1
1623,I'm sorry unhappy ,0
1624, and more. Also in epaper. .17,0
1625, ahhh I'd be well chuffed,0
1626,that I said ,1
1627,A initiative helps generate shield in Sundarbans. ,1
1628, why STEM is important,0
1629,dang guess my plans are ruined unhappy  ,0
1630,Alright. Looks like back to chores behind the scenes. My page hits drop to 1K daily when I don't visit and post. unhappy ,0
1631,Dargah Trust volunteers in SC to clear in 908sq metre.,0
1632, that fall was a mess unhappy ,0
1633, have been summoned by,1
1634,Watch the Live Stream of FM Shri Budget Speech 2017-18 on the link below ,0
1635, and more. Also in epaper. .8,0
1636, JK is attached ,1
1637, Mecca issues picture cards. ,1
1638,First happy,1
1639,thanks for the recent follow.4,1
1640,.a scan for your tumblr happy,1
1641,Bombay High Court directs protesting resident in to resume duty immediately,0
1642,Bby unhappy  your emotion  ,0
1643,Defensive cries media trial. ,1
1644,WATCH Top 10 news of the day VIDEO: ,0
1645,BREAKING: Government forecasts 2016/17 growth at 7.1 percent ,1
1646, sets 1 for 800,1
1647,What to do when you are feeling bad - buy a new book and get engrossed into a new world happy,1
1648,Economic blockade won't impact process,0
1649,India's force wants 20 MPs named and shamed for antics. ,0
1650,Helloo :D Mack. (Macktimus),1
1651,Thanks for the recent follow Happy to connect happy  have a great Thursday..7,1
1652,Hey Tony,0
1653,Share the love you're top engaged community members this week! Much Appreciated happy.1,1
1654, tells ,1
1655,In stone-pelters miss Mehbooba's brother but he gets the message. ,1
1656,I won't. if i do it's probably for phil but he hasn't seen me yet unhappy ,0
1657, and more. Also in epaper. .35,0
1658,Hey thanks for being top new followers this week! Much appreciated happy.4,1
1659, let me know if you're up for that happy,1
1660,I'm so tired unhappy ,0
1661,Leaving out has weakened travel ban order for Muslims,1
1662,Rl? Serius? ,0
1663, which is good for him happy,1
1664,Thanks for the recent follow Happy to connect happy  have a great Thursday..24,1
1665,Akhilesh keeps options open on ,1
1666, gets for weeks to reply in case. ,1
1667,Roc Boyz sad  .1,0
1668,Flames of singe events at other colleges. ,1
1669,Who is the Prime Minster of Pakistan ? Nawaz Sharif Hahahahah happy  SorryUncle,1
1670,thanks happy.1,1
1671,Hellooo.. happy  Kyle Davies (RebelByACause),1
1672,Yogi as PM,1
1673,Happy birthday Megan happy,1
1674,What dat? unhappy ,0
1675,This is great happy,1
1676, find out more and sign up at,1
1677,a little video i made for the love of my life,1
1678,wow this is amazing but i won't be in the country unhappy  ,0
1679, Byron in 3 weeks,1
1680,Supreme Court wants to know if exchange of notes has been stopped before March 31 deadline. ,0
1681,Umma why you do this crying ,0
1682,UP: to hold his 1st cabinet meeting today,1
1683,12-15% turnout till 10 AM in phase-IV.,1
1684,Enforcement Directorate Chief Karnal Singh gets a fixed tenure of to  years.,0
1685,This is what we have in front of us.,0
1686,this is jimin to yoongi unhappy  .2,0
1687,Moral outrage cannot be the guide when things get messy,1
1688,thanks for the recent follow. Much appreciated happy   Want this ?.4,1
1689, confessions,1
1690,its ending soon aah unhappy ,0
1691,Just wandering around,1
1692,Gotta keep trying before i have to quit to work unhappy  pick me please! give ,0
1693,Thank you crew happy,1
1694,sad  I don't,0
1695,Im getting one too smile  smile  smile  smile,1
1696,extends offer in mobile battle,1
1697,Thanks for being top engaged community members this week happy  Want this.1,1
1698,New Delhi: Health Minister briefs Media on LIVE: ,0
1699, militants opt for poaching to fund outfit. ,1
1700, sloths are great? So it's a good un-unthinkable picture? Have I dug mysel,1
1701,I just watched this kid from produce 101 who performed Chewing Gum omoo poor kid bless his soul unhappy ,0
1702,In Tamil Nadu,1
1703,At Eaglenest sanctuary,1
1704, the case for and electoral reforms. ,1
1705,Ahead of elections,1
1706,I had that down south and had no issues,1
1707,+I have no choice but to cancel it. unhappy ,0
1708,will miss it but I'm on an open education seminar in Palestine happy,1
1709,HC directs to conclude preliminary inquiry within 72 hours and register FIR,1
1710,In 7Days: cricket's commoner prince,1
1711,i swear sometimes it's cool to break some mutuals happy,1
1712,Some summer salad inspiration for the BBQ smile,1
1713,Get your Own Rover :Dthey are Double Sided! check it out shipping: worldwide!,1
1714, Much appreciated happy,1
